stable_viral_candidate_id	viral_candidate_branch	seq_name	context_original_contig_id	context_assembly_id	context_assembly_path	context_length	context_sequence_md5	context_basalt_match_method	context_basalt_status	context_basalt_bins	context_basalt_runs	context_basalt_assemblies	context_max_completeness	context_min_contamination	genomad_length	genomad_topology	genomad_coordinates	genomad_n_genes	genomad_genetic_code	genomad_virus_score	genomad_fdr	genomad_n_hallmarks	genomad_marker_enrichment	genomad_taxonomy	checkv_contig_length	checkv_provirus	checkv_proviral_length	checkv_gene_count	checkv_viral_genes	checkv_host_genes	checkv_checkv_quality	checkv_miuvig_quality	checkv_completeness	checkv_completeness_method	checkv_contamination	checkv_kmer_freq	checkv_warnings
DOGMAG_VIR003241	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_boszi__opera_contig_850	opera_contig_850	lrs_srs_opera_ms_hybrid_dmd_dog_boszi	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_boszi.fasta	37797	137f617646d32af14d5523c8ca819119	sequence_md5	binned	42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_200_metabat_genomes.21;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_300_metabat_genomes.19;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_400_metabat_genomes.19;42_lrs_srs_opera_ms_hybrid__dmd_dog_boszi.fasta_500_metabat_genomes.20	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_boszi	0.000	0.000	37797	No terminal repeats	NA	58	11	0.9563	NA	1	16.4075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	37797	No	NA	58	8	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003242	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_1233	opera_contig_1233	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	39475	f3ed44d3278676f01d3521b942034fd4	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.25;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.24;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.24;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.24	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	39475	No terminal repeats	NA	63	11	0.9759	NA	11	65.7652	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39475	No	NA	63	8	1	Medium-quality	Genome-fragment	64.92	AAI-based (medium-confidence)	0.0	1.01	
DOGMAG_VIR003243	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_1380	opera_contig_1380	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	31938	c183be056e5e4f9b438c0f2d291e182a	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.28;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.27;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.27;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.27	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	31938	No terminal repeats	NA	45	11	0.9669	NA	10	36.1739	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	31938	No	NA	45	16	0	Medium-quality	Genome-fragment	57.5	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003244	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_1577	opera_contig_1577	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	32123	21b7f512028ff872b1f92e2aa0c4d4dc	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.42;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.42;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.42;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.42	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	32123	No terminal repeats	NA	66	11	0.9479	NA	10	31.3593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	32123	No	NA	66	21	1	Medium-quality	Genome-fragment	54.06	HMM-based (lower-bound)	0.0	1.01	
DOGMAG_VIR003245	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_160	opera_contig_160	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	71164	74eb18943f49f78d2195be5c7bd9d362	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.15;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.14;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.14;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.14	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	71164	No terminal repeats	NA	122	11	0.9673	NA	26	76.3778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	71164	No	NA	122	38	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
DOGMAG_VIR003246	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_1735	opera_contig_1735	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	30021	532fc4535cc1323c7f5ca016733db132	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.28;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.27;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.27;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.27	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	30021	No terminal repeats	NA	41	11	0.9636	NA	8	34.0599	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	30021	No	NA	41	14	0	Medium-quality	Genome-fragment	53.97	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003247	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_1|provirus_474430_511653	opera_contig_1	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	745874	aaa3c6358667f3f61b7a07528fea9256	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.11;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.10;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.10;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.10	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	37224	Provirus	474430-511653	55	11	0.9691	NA	23	65.1887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	37224	No	NA	55	37	0	High-quality	High-quality	96.83	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003248	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_253|provirus_29706_61326	opera_contig_253	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	61602	50d995ca8e5732975f4ef840475dbf43	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.8;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.6;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.6;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.6	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	31621	Provirus	29706-61326	54	11	0.9776	NA	12	50.7824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	31621	No	NA	52	17	0	Medium-quality	Genome-fragment	72.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003249	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_347	opera_contig_347	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	39428	928630e6fd1ba34156f3de48c77d76b7	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.10;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.9;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.9;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.9	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	39428	DTR	NA	60	11	0.9543	NA	2	17.4692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39428	No	NA	60	10	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
DOGMAG_VIR003250	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_56|provirus_88474_127054	opera_contig_56	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	127157	2b7113f5a5fd8b7726070c582376e4a1	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.16;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.15;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.15;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.15	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	38581	Provirus	88474-127054	38	11	0.9084	NA	0	15.2319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	38581	No	NA	38	8	5	Medium-quality	Genome-fragment	81.63	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003251	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_575	opera_contig_575	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	27252	d9a729960e05b36931151acfce79b44d	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.40;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.40;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.40;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.40	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	27252	No terminal repeats	NA	44	11	0.9738	NA	6	21.7648	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	27252	No	NA	44	12	1	Medium-quality	Genome-fragment	65.79	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003252	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_65|provirus_91577_151148	opera_contig_65	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	151148	f7abd2604cd409c66de9245b082484b5	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.19;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.18;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.18;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.18	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	59572	Provirus	91577-151148	99	11	0.9666	NA	19	86.2933	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	59572	No	NA	99	29	0	High-quality	High-quality	92.07	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003253	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_749	opera_contig_749	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	21120	028fe2b77e4f532096d50fc84c9af5f1	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.30;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.29;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.29;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.29	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	21120	No terminal repeats	NA	25	11	0.9699	NA	8	33.6029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	21120	No	NA	25	14	0	Medium-quality	Genome-fragment	59.17	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003254	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_brios__opera_contig_74|provirus_70621_106289	opera_contig_74	lrs_srs_opera_ms_hybrid_dmd_dog_brios	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_brios.fasta	113030	8df07ca51b32499b5bd19c7c29ff5ec7	sequence_md5	binned	43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_200_metabat_genomes.41;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_300_metabat_genomes.41;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_400_metabat_genomes.41;43_lrs_srs_opera_ms_hybrid__dmd_dog_brios.fasta_500_metabat_genomes.41	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_brios	0.000	0.000	35669	Provirus	70621-106289	47	11	0.9543	NA	3	29.8981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	35669	No	NA	47	2	1	Medium-quality	Genome-fragment	88.75	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003255	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_148|provirus_50510_75061	opera_contig_148	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	75064	ef66568c3aee197085c929276fa4f81b	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.32;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.32;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.32;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.32	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	24552	Provirus	50510-75061	26	11	0.9711	NA	9	29.1164	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	24552	No	NA	26	12	1	Medium-quality	Genome-fragment	52.56	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003256	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_161|provirus_28800_70889	opera_contig_161	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	70891	805a4a5af80ed64f193d8d18010fc36c	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.29;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.28;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.29;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.28	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	42090	Provirus	28800-70889	53	11	0.9751	NA	13	65.4822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	42090	No	NA	54	34	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003257	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_349	opera_contig_349	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	41107	eaf49b41891e43ff500f1d9816362e6a	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.34;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.34;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.34;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.34	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	41107	No terminal repeats	NA	71	11	0.9673	NA	11	59.8533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	41107	No	NA	71	22	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003258	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_355	opera_contig_355	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	40690	9245cd06a35888c29a2d722cd864489e	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.8;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.8;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.8;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.8	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	40690	No terminal repeats	NA	65	11	0.9705	NA	13	77.7827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	40690	No	NA	65	32	1	Medium-quality	Genome-fragment	71.88	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003259	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_398|provirus_194_34964	opera_contig_398	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	36338	539d0272cdf2508b7b8b2145d9127c52	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.27;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.26;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.27;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.26	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	34771	Provirus	194-34964	48	11	0.9793	NA	12	49.7643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	34771	No	NA	48	20	1	High-quality	High-quality	92.31	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003260	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_48|provirus_1_39288	opera_contig_48	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	142209	e84f3535c9f88683b6f6f2c15a63d6a7	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.10;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.10;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.10;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.10	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	39288	Provirus	1-39288	58	11	0.9636	NA	12	50.4364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39288	No	NA	54	28	0	Medium-quality	Genome-fragment	73.93	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003261	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_600	opera_contig_600	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	23803	0789ce9d7531c285580da7d51723b878	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.34;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.34;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.34;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.34	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	23803	No terminal repeats	NA	32	11	0.9666	NA	4	8.7103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	23803	No	NA	32	7	0	Medium-quality	Genome-fragment	57.36	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003262	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_628	opera_contig_628	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	22362	57e746f0f925cad9d3b1ce85e8e73437	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.4	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	22362	No terminal repeats	NA	34	11	0.7212	NA	2	7.5052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	22362	No	NA	34	1	0	Medium-quality	Genome-fragment	55.83	AAI-based (high-confidence)	0.0	1.0	
DOGMAG_VIR003263	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_663|provirus_48_39226	opera_contig_663	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	79144	3c95b48a2623930464d121607d1dee13	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.7;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.7;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.7;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.7	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	39179	Provirus	48-39226	59	11	0.9635	NA	3	50.9157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	39179	No	NA	59	9	2	Medium-quality	Genome-fragment	87.0	AAI-based (medium-confidence)	0.0	1.0	
DOGMAG_VIR003264	binned/prophage-context	lrs_srs_opera_ms_hybrid_dmd_dog_cefre__opera_contig_75|provirus_2_28156	opera_contig_75	lrs_srs_opera_ms_hybrid_dmd_dog_cefre	assemblies/lrs_srs_opera_ms_hybrid_dmd_dog_cefre.fasta	107090	489591e48320c3b8ce25f7a39bd0f8ce	sequence_md5	binned	44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_200_metabat_genomes.32;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_300_metabat_genomes.32;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_400_metabat_genomes.32;44_lrs_srs_opera_ms_hybrid__dmd_dog_cefre.fasta_500_metabat_genomes.32	basalt_run_dogfirst_full_20260518_wanted_only_copybins_checkm2_padidx_20260608	lrs_srs_opera_ms_hybrid__dmd_dog_cefre	0.000	0.000	28155	Provirus	2-28156	38	11	0.9629	NA	7	31.4745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;	28155	No	NA	39	16	1	Medium-quality	Genome-fragment	70.62	AAI-based (medium-confidence)	0.0	1.0	
